ANEXO I – ÁREAS DE TARIFAÇÃO DO STFC;;;;
ÁREA TARIFÁRIA 011: SAO PAULO (LATITUDE: 23º32’51” S LONGITUDE: 46º38’10”);;;;
MG;UBA;31821;;UBA
MG;VISCONDE DO RIO BRANCO;31849;;VRB
ÁREA TARIFÁRIA 326: ALEM PARAIBA (LATITUDE: 21º53’16” S LONGITUDE: 42º42’16”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALEM PARAIBA;31020;;API
MG;ESTRELA DALVA;31278;;ESR
MG;PIRAPETINGA;31577;;PPN
MG;VOLTA GRANDE;31851;;VLT
ÁREA TARIFÁRIA 327: MURIAE (LATITUDE: 21º07’50” S LONGITUDE: 42º21’59”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ANTONIO PRADO DE MINAS;31041;;APM
MG;BARAO DE MONTE ALTO;31102;;BEO
MG;EUGENOPOLIS;31280;;EOS
MG;MIRADOURO;31482;;MDO
MG;MURIAE;31500;;MRE
MG;PATROCINIO DO MURIAE;31543;;PCN
MG;ROSARIO DA LIMEIRA;31649;;ROLI
MG;TOMBOS;31809;;TOS
MG;VIEIRAS;31841;;VES
ÁREA TARIFÁRIA 328: SAO JOAO DEL REI (LATITUDE: 21º08’08” S LONGITUDE: 44º15’42”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CONCEICAO DA BARRA DE MINAS;31170;;CSY
MG;CORONEL XAVIER CHAVES;31181;;CXV
MG;DORES DE CAMPOS;31257;;DSS
MG;LAGOA DOURADA;31428;;LDD
MG;PRADOS;31594;;PAD
MG;RESENDE COSTA;31611;;RET
MG;RITAPOLIS;31631;;RIS
MG;SANTA CRUZ DE MINAS;32249;;SNCM
MG;SAO JOAO DEL REI;31675;;SOE
MG;SAO TIAGO;31704;;SIG
MG;TIRADENTES;31804;;TTS
ÁREA TARIFÁRIA 329: CARANGOLA (LATITUDE: 20º43’59” S LONGITUDE: 42º01’46”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALTO CAPARAO;32608;;ACPO
MG;CAIANA;31120;;CYK
MG;CAPARAO;31141;;CXP
MG;CARANGOLA;31151;;CRL
MG;DIVINO;31245;;DVO
MG;ESPERA FELIZ;31273;;EEF
MG;FARIA LEMOS;31284;;FAS
MG;FERVEDOURO;31294;;FERV
MG;ORIZANIA;32176;;ORIZ
MG;PEDRA DOURADA;31553;;POK
MG;SAO FRANCISCO DO GLORIA;31660;;SFG
ÁREA TARIFÁRIA 330: CONSELHEIRO PENA (LATITUDE: 19º10’20” S LONGITUDE: 41º28’20”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AIMORÉS;32469;;AOR
MG;CONSELHEIRO PENA;31194;;CSN
MG;CUPARAQUE;32012;;CUPA
MG;GOIABEIRA;32067;;GOIB
MG;ITUETA;31390;;IUT
MG;RESPLENDOR;31612;;RSP
MG;SANTA RITA DO ITUETO;31780;;SWI
ÁREA TARIFÁRIA 331: MANTENA (LATITUDE: 18º46’54” S LONGITUDE: 40º58’49”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CENTRAL DE MINAS;31182;;CTR
MG;ITABIRINHA;31365;;IHD
MG;MANTENA;31453;;MNN
MG;MENDES PIMENTEL;31476;;MPL
MG;NOVA BELEM;32169;;NOBL
MG;NOVA MODICA;31510;;NMO
MG;PESCADOR;31564;;PSR
MG;SAO JOAO DO MANTENINHA;32303;;SJMN
MG;SAO JOSE DO DIVINO;31683;;SVX
ÁREA TARIFÁRIA 332: GOVERNADOR VALADARES (LATITUDE: 18º51’04” S LONGITUDE: 41º56’58”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ACUCENA;31006;;ACN
MG;ALPERCATA;31024;;ALP
MG;ALVARENGA;31028;;ALE
MG;CAPITAO ANDRADE;31966;;CAAN
MG;COROACI;31219;;CCY
MG;DIVINO DAS LARANJEIRAS;31246;;DLJ
MG;ENGENHEIRO CALDAS;31265;;ENC
MG;FERNANDES TOURINHO;31290;;FHO
MG;FREI INOCENCIO;31305;;FIO
MG;GALILEIA;31321;;GLL
MG;GOVERNADOR VALADARES;32503;;GVS
MG;ITANHOMI;31380;;INH
MG;MARILAC;31458;;MLC
MG;MATHIAS LOBATO;31843;;MTB
MG;NACIP RAYDAN;31503;;NYN
MG;NAQUE;32163;;NAQU
MG;PERIQUITO;32205;;PERQ
MG;SANTA EFIGENIA DE MINAS;31767;;SEF
MG;SAO FELIX DE MINAS;35258;;SFXM
MG;SAO GERALDO DA PIEDADE;31662;;SKG
MG;SAO GERALDO DO BAIXIO;32294;;SGEB
MG;SAO JOSE DA SAFIRA;31680;;SSF
MG;SARDOA;31728;;SKO
MG;SOBRALIA;31755;;SBI
MG;TARUMIRIM;31799;;TRM
MG;TUMIRITINGA;31818;;TTG
MG;VIRGOLANDIA;31848;;VGL
ÁREA TARIFÁRIA 333: CARATINGA (LATITUDE: 19º47’23” S LONGITUDE: 42º08’21”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BELO ORIENTE;31080;;BOT
MG;BOM JESUS DO GALHO;31063;;BJG
MG;BUGRE;31946;;BUGR
MG;CARATINGA;31152;;CGA
MG;CORREGO NOVO;31221;;CGV
MG;DOM CAVATI;31251;;DVI
MG;ENTRE FOLHAS;32030;;ENFO
MG;IAPU;31344;;YAU
MG;IMBE DE MINAS;32083;;IMBE
MG;INHAPIM;31357;;INP
MG;IPABA;32591;;IPBA
MG;JOANÉSIA;31410;;JQN
MG;MESQUITA;31478;;MQT
MG;PIEDADE DE CARATINGA;32822;;PIED
MG;PINGO-D’AGUA;32599;;POAA
MG;RAUL SOARES;31607;;RSS
MG;SANTA BARBARA DO LESTE;32248;;SBAR
MG;SANTAN DO PARAÍSO;32268;;SNPS
MG;SANTA RITA DE MINAS;32254;;SRIT
MG;SAO DOMINGOS DAS DORES;32290;;SDDD
MG;SAO JOAO DO ORIENTE;31676;;STE
MG;SAO PEDRO DOS FERROS;31693;;SPF
MG;SAO SEBASTIAO DO ANTA;32576;;SSOT
MG;UBAPORANGA;31823;;UBAP
MG;VARGEM ALEGRE;32568;;VMAE
MG;VERMELHO NOVO;32388;;VENV
ÁREA TARIFÁRIA 334: GUANHAES (LATITUDE: 18º46’30” S LONGITUDE: 42º55’57”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BRAUNAS;31105;;BAN
MG;CANTAGALO;31965;;CNTG
MG;COLUNA;31196;;CUX
MG;DIVINOLANDIA DE MINAS;31247;;DDS
MG;DORES DE GUANHAES;31258;;DOG
MG;GONZAGA;31327;;GZG
MG;GUANHAES;31330;;GHE
MG;MATERLANDIA;31467;;MTL
MG;PAULISTAS;31546;;PUT
MG;PECANHA;31548;;PNH
MG;RIO VERMELHO;31630;;RIV
MG;SABINOPOLIS;31711;;SNS
MG;SANTO ANTONIO DO ITAMBE;31788;;SYI
MG;SAO JOAO EVANGELISTA;31678;;SEG
MG;SAO PEDRO DO SUACUI;31691;;SPU
MG;SENHORA DO PORTO;31760;;SHP
MG;VIRGINOPOLIS;31847;;VGP
ÁREA TARIFÁRIA 335: TEOFILO OTONI (LATITUDE: 17º51’27” S LONGITUDE: 41º30’19”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ATALEIA;31057;;ATA
MG;CAMPANARIO;31128;;CMN
MG;CARAI;31148;;CRY
MG;CATUJI;31972;;CTUJ
MG;FREI GASPAR;31304;;FGR
MG;ITAIPE;31370;;IYP
MG;ITAMBACURI;31374;;ITC
MG;JAMPRUCA;32104;;JAMP
MG;LADAINHA;31424;;LDH
MG;NOVO CRUZEIRO;31512;;NZO
MG;NOVO ORIENTE DE MINAS;35243;;NVOM
MG;OURO VERDE DE MINAS;31522;;OVM
MG;PADRE PARAISO;31524;;PDP
MG;PAVAO;31547;;PAV
MG;POTE;31591;;PTE
MG;TEOFILO OTONI;31802;;TOT
ÁREA TARIFÁRIA 335A: MALACACHETA (LATITUDE: 17º50’32” S LONGITUDE: 42º04’36”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AGUA BOA;31008;;AUB
MG;ANGELÂNDIA;35256;;AGLD
MG;CAPELINHA;31143;;CLH
MG;FRANCISCOPOLIS;32051;;FRAI
MG;FREI LAGONEGRO;32054;;FRLA
MG;JOSE RAYDAN;32108;;JORA
MG;MALACACHETA;31449;;MCH
MG;SANTA MARIA DO SUACUI;31776;;SUI
MG;SAO JOSE DO JACURI;31685;;SSJ
MG;SAO SEBASTIAO DO MARANHAO;31698;;SSH
MG;SETUBINHA;32360;;SETU
ÁREA TARIFÁRIA 336: ARACUAI (LATITUDE: 16º50’59” S LONGITUDE: 42º04’13”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARACUAI;31046;;AUI
MG;BERILO;31083;;BYL
MG;CHAPADA DO NORTE;31185;;CWT
MG;CORONEL MURTA;31179;;CRE
MG;FRANCISCO BADARO;31300;;FBD
MG;JENIPAPO DE MINAS;35257;;JPMS
MG;JOSE GONCALVES DE MINAS;32107;;JOGM
MG;LEME DO PRADO;32122;;LOPR
MG;MINAS NOVAS;31479;;MNV
MG;VIRGEM DA LAPA;31844;;VML
ÁREA TARIFÁRIA 337: ALMENARA (LATITUDE: 16º11’01” S LONGITUDE: 40º41’40”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALMENARA;31023;;AMN
MG;BANDEIRA;31071;;BDR
MG;DIVISOPOLIS;32021;;DIVI
MG;FELISBURGO;31288;;FSG
MG;JACINTO;31395;;JNT
MG;JEQUITINHONHA;31407;;JQT
MG;JOAIMA;31409;;JMA
MG;JORDANIA;31415;;JDN
MG;MATA VERDE;32140;;MAVR
MG;MONTE FORMOSO;32689;;MEFO
MG;PALMOPOLIS;32185;;PALO
MG;RIO DO PRADO;31621;;RPD
MG;RUBIM;31652;;RUM
MG;SALTO DA DIVISA;31715;;SDV
MG;SANTA MARIA DO SALTO;31775;;SAI
MG;SANTO ANTONIO DO JACINTO;31789;;STJ
ÁREA TARIFÁRIA 337A: ITAOBIM (LATITUDE: 16º33’42” S LONGITUDE: 41º30’12”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AGUAS VERMELHAS;31015;;AUV
MG;CACHOEIRA DE PAJEU;31035;;CZP
MG;COMERCINHO;31197;;COY
MG;CURRAL DE DENTRO;32426;;CUDO
MG;DIVISA ALEGRE;32427;;DVAE
MG;ITAOBIM;31381;;IOM
MG;ITINGA;31389;;IGX
MG;MEDINA;31475;;MDA
MG;PEDRA AZUL;31549;;PZL
MG;PONTO DOS VOLANTES;32695;;POVS
ÁREA TARIFÁRIA 338: MANHUACU (LATITUDE: 20º15’28” S LONGITUDE: 42º02’01”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALTO JEQUITIBA;31601;;AJQ
MG;CHALE;31184;;CHW
MG;DURANDE;31263;;DURA
MG;LAJINHA;31430;;LJA
MG;LUISBURGO;32126;;LUIB
MG;MANHUACU;31451;;MNC
MG;MANHUMIRIM;31452;;MIM
MG;MARTINS SOARES;31465;;MASO
MG;REDUTO;32239;;REDU
MG;SANTANA DO MANHUACU;31723;;SAH
MG;SAO JOAO DO MANHUACU;32309;;SJMU
MG;SAO JOSE DO MANTIMENTO;31686;;SKJ
MG;SIMONESIA;31751;;SME
ÁREA TARIFÁRIA 339: MUTUM (LATITUDE: 19º48’00” S LONGITUDE: 41º26’18”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CONCEICAO DE IPANEMA;31201;;CYP
MG;IPANEMA;31360;;YAN
MG;MUTUM;31501;;MTM
MG;POCRANE;31585;;PRE
MG;TAPARUBA;31795;;TAPB
ÁREA TARIFÁRIA 340: NANUQUE (LATITUDE: 17º50’21” S LONGITUDE: 40º21’14”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AGUAS FORMOSAS;31014;;AGF
MG;BERTOPOLIS;31084;;BEI
MG;CARLOS CHAGAS;31156;;CCH
MG;CRISOLITA;32007;;CSLT
MG;FRONTEIRA DOS VALES;31531;;FVS
MG;MACHACALIS;31445;;MHS
MG;NANUQUE;31504;;NNE
MG;SANTA HELENA DE MINAS;32411;;SHMS
MG;SERRA DOS AIMORES;31865;;SMX
MG;UMBURATIBA;31824;;UBU
ÁREA TARIFÁRIA 342: UBERLANDIA (LATITUDE: 18º55’07” S LONGITUDE: 48º16’38”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARAGUARI;32480;;ARI
MG;CASCALHO RICO;32491;;CSH
MG;INDIANOPOLIS;32510;;IDO
MG;UBERLANDIA;32549;;ULA
ÁREA TARIFÁRIA 343: MONTE CARMELO (LATITUDE: 18º43’29” S LONGITUDE: 47º29’55”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ABADIA DOS DOURADOS;32477;;ABD
MG;COROMANDEL;32495;;CEL
MG;DOURADOQUARA;32499;;DDQ
MG;ESTRELA DO SUL;32501;;EEL
MG;GRUPIARA;32504;;GRY
MG;IRAI DE MINAS;32512;;IDM
MG;MONTE CARMELO;32522;;MOO
MG;ROMARIA;32541;;RMR
ÁREA TARIFÁRIA 344: FRUTAL (LATITUDE: 20º01’29” S LONGITUDE: 48º56’26”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;COMENDADOR GOMES;32493;;CKD
MG;FRONTEIRA;32559;;FEA
MG;FRUTAL;32502;;FRU
MG;ITAPAGIPE;32513;;IGY
MG;PIRAJUBA;32535;;PRJ
MG;PLANURA;32537;;PLU
ÁREA TARIFÁRIA 345: UBERABA (LATITUDE: 19º44’54” S LONGITUDE: 47º55’55”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AGUA COMPRIDA;31009;;ACO
MG;CAMPO FLORIDO;32485;;CFO
MG;CLARAVAL;31190;;CVK
MG;CONCEICAO DAS ALAGOAS;32494;;CLS
MG;CONQUISTA;31211;;CQT
MG;DELTA;32498;;DELT
MG;NOVA PONTE;32524;;NVN
MG;PEDRINOPOLIS;32530;;PXL
MG;SACRAMENTO;31712;;SQN
MG;SANTA JULIANA;32542;;SJU
MG;UBERABA;32548;;URA
MG;VERISSIMO;31836;;VSM
ÁREA TARIFÁRIA 346: ARAXA (LATITUDE: 19º35’36” S LONGITUDE: 46º56’26”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARAXA;31050;;AXA
MG;IBIA;31346;;IBY
MG;PERDIZES;31562;;PEZ
MG;PRATINHA;31596;;PXN
MG;TAPIRA;31796;;TPY
ÁREA TARIFÁRIA 347: SAO GOTARDO (LATITUDE: 19º18’40” S LONGITUDE: 46º02’56”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARAPUA;31049;;APW
MG;MATUTINA;31473;;MTU
MG;SANTA ROSA DA SERRA;31782;;SNW
MG;SAO GOTARDO;31668;;SGT
MG;TIROS;31805;;TRZ
ÁREA TARIFÁRIA 348: PATOS DE MINAS (LATITUDE: 18º34’44” S LONGITUDE: 46º31’05”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CARMO DO PARANAIBA;32489;;CMI
MG;CRUZEIRO DA FORTALEZA;32497;;CZZ
MG;LAGAMAR;31425;;LGR
MG;LAGOA FORMOSA;32516;;LFA
MG;LAGOA GRANDE;32432;;LGGE
MG;PATOS DE MINAS;32528;;PMS
MG;PRESIDENTE OLEGARIO;32539;;PEE
MG;RIO PARANAIBA;32540;;RPA
MG;VAZANTE;32551;;VZE
ÁREA TARIFÁRIA 349: PATROCINIO (LATITUDE: 18º56’38” S LONGITUDE: 46º59’33”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;GUIMARANIA;32505;;GUN
MG;PATROCINIO;32529;;PTC
MG;SERRA DO SALITRE;31741;;SSA
ÁREA TARIFÁRIA 350: PASSOS (LATITUDE: 20º43’08” S LONGITUDE: 46º36’35”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALPINOPOLIS;31025;;ALS
MG;CAPETINGA;31144;;CPT
MG;CASSIA;31169;;CSA
MG;DELFINOPOLIS;31235;;DFS
MG;FORTALEZA DE MINAS;31298;;FZS
MG;IBIRACI;32508;;III
MG;ITAMOGI;31376;;IOG
MG;ITAU DE MINAS;31386;;IMS
MG;PASSOS;31540;;PSO
MG;PRATAPOLIS;31595;;PRO
MG;SAO JOAO BATISTA DO GLORIA;31670;;SBG
MG;SAO JOSE DA BARRA;32314;;SJBA
MG;SAO SEBASTIAO DO PARAISO;31700;;SSP
MG;SAO TOMAS DE AQUINO;31705;;SSQ
ÁREA TARIFÁRIA 351: CAMANDUCAIA (LATITUDE: 22º45’19” S LONGITUDE: 46º08’41”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BUENO BRANDAO;31109;;BBD
MG;CAMANDUCAIA;31125;;CDU
MG;CAMBUI;31126;;CBI
MG;CORREGO DO BOM JESUS;31220;;CGJ
MG;EXTREMA;31282;;EXM
MG;ITAPEVA;31383;;IAV
MG;MONTE SIAO;31494;;MSI
MG;MUNHOZ;31499;;MUO
MG;SENADOR AMARAL;32348;;SEAM
MG;TOLEDO;32450;;TOL
ÁREA TARIFÁRIA 352: VARGINHA (LATITUDE: 21º33’05” S LONGITUDE: 45º25’49”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CAMBUQUIRA;31127;;CAQ
MG;CAMPANHA;31129;;CPH
MG;CARMO DA CACHOEIRA;31159;;CHO
MG;CORDISLANDIA;31217;;CSD
MG;ELOI MENDES;31264;;ELM
MG;JESUANIA;31408;;JES
MG;LAMBARI;31431;;LAB
MG;LUMINARIAS;31443;;LUA
MG;MONSENHOR PAULO;31488;;MOH
MG;OLIMPIO NORONHA;31515;;OPN
MG;PARAGUACU;31532;;PGC
MG;SAO BENTO ABADE;31653;;SYB
MG;SAO GONCALO DO SAPUCAI;31667;;SGS
MG;SAO THOME DAS LETRAS;31706;;SWT
MG;TRES CORACOES;31812;;TCS
MG;TRES PONTAS;31815;;TSP
MG;TURVOLANDIA;31820;;TRV
MG;VARGINHA;31831;;VGA
ÁREA TARIFÁRIA 353: SAO LOURENCO (LATITUDE: 22º06’59” S LONGITUDE: 45º03’16”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALAGOA;31017;;ALK
MG;BAEPENDI;31068;;BAD
MG;CARMO DE MINAS;31161;;CAE
MG;CAXAMBU;31175;;CAX
MG;CONCEICAO DO RIO VERDE;31205;;CVR
MG;DOM VICOSO;31254;;DOV
MG;ITAMONTE;31377;;IMO
MG;ITANHANDU;31379;;ITD
MG;PASSA QUATRO;31535;;PQO
MG;POUSO ALTO;31593;;POU
MG;SAO LOURENCO;31687;;SAL
MG;SAO SEBASTIAO DO RIO VERDE;31702;;SXR
MG;SOLEDADE DE MINAS;31756;;SEM
MG;VIRGINIA;31846;;VRG
ÁREA TARIFÁRIA 353A: ANDRELANDIA (LATITUDE: 21º44’23” S LONGITUDE: 44º18’33”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AIURUOCA;31016;;AUO
MG;ANDRELANDIA;31036;;ADL
MG;CARRANCAS;31165;;CKC
MG;CARVALHOS;31167;;CVX
MG;CRUZILIA;31231;;CZL
MG;MINDURI;31480;;MDI
MG;SAO VICENTE DE MINAS;31708;;SVS
MG;SERITINGA;31737;;SYT
MG;SERRANOS;31743;;SRK
ÁREA TARIFÁRIA 354: LAVRAS (LATITUDE: 21º14’43” S LONGITUDE: 44º59’59”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BOM SUCESSO;31067;;BMS
MG;IBITURUNA;31350;;IYU
MG;IJACI;31353;;IJC
MG;INGAI;31356;;IXG
MG;ITUMIRIM;31391;;IYM
MG;ITUTINGA;31392;;IUG
MG;LAVRAS;31436;;LAV
MG;NAZARENO;31506;;NZE
MG;NEPOMUCENO;31507;;NPO
MG;PERDOES;31563;;PDS
MG;RIBEIRAO VERMELHO;31616;;RVH
MG;SANTO ANTONIO DO AMPARO;31784;;SAA
ÁREA TARIFÁRIA 354A: CAMPO BELO (LATITUDE: 20º53’50” S LONGITUDE: 45º16’38”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;AGUANIL;31011;;ANK
MG;CAMPO BELO;31132;;CPO
MG;CANA VERDE;31136;;CVD
MG;CANDEIAS;31139;;CWA
MG;CRISTAIS;31226;;CTX
MG;SANTANA DO JACARE;31722;;SAJ
ÁREA TARIFÁRIA 355: POCOS DE CALDAS (LATITUDE: 21º47’16” S LONGITUDE: 46º33’41”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ANDRADAS;31034;;ANA
MG;BANDEIRA DO SUL;31072;;BDL
MG;BOTELHOS;31099;;BHS
MG;CABO VERDE;31111;;CBV
MG;CALDAS;31123;;CAD
MG;CAMPESTRE;31130;;CST
MG;IBITIURA DE MINAS;31349;;IBU
MG;IPUIUNA;31363;;IUU
MG;POCOS DE CALDAS;31584;;PCS
MG;SANTA RITA DE CALDAS;31777;;SRT
ÁREA TARIFÁRIA 356: ITAJUBA (LATITUDE: 22º25’32” S LONGITUDE: 45º27’10”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BRASOPOLIS;31106;;BPS
MG;CACHOEIRA DE MINAS;31114;;CHS
MG;CONCEICAO DAS PEDRAS;31200;;CEP
MG;CONCEICAO DOS OUROS;31206;;CNC
MG;CONSOLACAO;31212;;CWO
MG;CRISTINA;31229;;CSI
MG;DELFIM MOREIRA;31234;;DFM
MG;GONCALVES;31326;;GCV
MG;ITAJUBA;31371;;IJA
MG;MARIA DA FE;31456;;MFE
MG;MARMELOPOLIS;31463;;MML
MG;PARAISOPOLIS;31533;;PSP
MG;PEDRALVA;31554;;PDV
MG;PIRANGUCU;31574;;PYU
MG;PIRANGUINHO;31575;;PGH
MG;SANTA RITA DO SAPUCAI;31781;;SRS
MG;SAO JOSE DO ALEGRE;31682;;SLK
MG;SAPUCAI-MIRIM;32467;;SCM
MG;WENCESLAU BRAZ;31852;;WUZ
ÁREA TARIFÁRIA 357: POUSO ALEGRE (LATITUDE: 22º13’48” S LONGITUDE: 45º56’11”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALBERTINA;31018;;ALB
MG;BOM REPOUSO;31065;;BRP
MG;BORDA DA MATA;31098;;BDM
MG;CAREACU;31154;;CEC
MG;CONGONHAL;31208;;COH
MG;ESPIRITO SANTO DO DOURADO;31275;;EST
MG;ESTIVA;31874;;ESV
MG;HELIODORA;31342;;HLA
MG;INCONFIDENTES;31355;;IFS
MG;JACUTINGA;31397;;JTA
MG;NATERCIA;31505;;NAR
MG;OURO FINO;31520;;OUF
MG;POUSO ALEGRE;31592;;PSA
MG;SAO JOAO DA MATA;31672;;SWM
MG;SAO SEBASTIAO DA BELA VISTA;31696;;SXB
MG;SENADOR JOSE BENTO;31733;;SYA
MG;SILVIANOPOLIS;31749;;SLP
MG;TOCOS DO MOJI;32372;;TOMO
ÁREA TARIFÁRIA 358: ALFENAS (LATITUDE: 21º25’45” S LONGITUDE: 45º56’50”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ALFENAS;31021;;AFN
MG;ALTEROSA;31026;;ALA
MG;AREADO;31053;;ADO
MG;CARVALHOPOLIS;31166;;CVY
MG;DIVISA NOVA;31249;;DNV
MG;FAMA;31283;;FAA
MG;MACHADO;31446;;MCD
MG;POCO FUNDO;31583;;POF
MG;SERRANIA;31742;;SEI
ÁREA TARIFÁRIA 358A: BOA ESPERANCA (LATITUDE: 21º05’24” S LONGITUDE: 45º33’57”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;BOA ESPERANCA;31091;;BOE
MG;CAMPO DO MEIO;31133;;CEO
MG;CAMPOS GERAIS;31135;;CPG
MG;COQUEIRAL;31214;;CQL
MG;GUAPE;31331;;GUE
MG;ILICINEA;31354;;ILI
MG;SANTANA DA VARGEM;31716;;SVW
ÁREA TARIFÁRIA 359: GUAXUPE (LATITUDE: 21º18’19” S LONGITUDE: 46º42’46”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARCEBURGO;31051;;AEG
MG;BOM JESUS DA PENHA;31061;;BSN
MG;CARMO DO RIO CLARO;31163;;CRC
MG;CONCEICAO DA APARECIDA;31198;;CCP
MG;GUARANESIA;31334;;GSA
MG;GUAXUPE;31339;;GPE
MG;JACUI;31396;;JCU
MG;JURUAIA;31422;;JRU
MG;MONTE BELO;31491;;MBE
MG;MONTE SANTO DE MINAS;32523;;MSM
MG;MUZAMBINHO;31502;;MUZ
MG;NOVA RESENDE;31511;;NES
MG;SAO PEDRO DA UNIAO;31690;;SUK
ÁREA TARIFÁRIA 362: ITUIUTABA (LATITUDE: 18º58’08” S LONGITUDE: 49º27’54”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CACHOEIRA DOURADA;31116;;CHU
MG;CANAPOLIS;32487;;COI
MG;CAPINOPOLIS;32488;;CNS
MG;CENTRALINA;32492;;CNN
MG;GURINHATA;32506;;GUT
MG;ITUIUTABA;32514;;IUA
ÁREA TARIFÁRIA 363: PRATA (LATITUDE: 19º18’26” S LONGITUDE: 48º55’27”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;PRATA;32538;;PRT
ÁREA TARIFÁRIA 364: SANTA VITORIA (LATITUDE: 18º50’19” S LONGITUDE: 50º07’17”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;IPIACU;32511;;IAW
MG;SANTA VITORIA;32543;;STV
ÁREA TARIFÁRIA 365: ITURAMA (LATITUDE: 19º43’41” S LONGITUDE: 50º11’44”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CARNEIRINHO;32490;;CRNE
MG;ITURAMA;32515;;ITM
MG;LIMEIRA DO OESTE;32404;;LMTE
MG;UNIAO DE MINAS;32550;;UNIA
ÁREA TARIFÁRIA 366: CAMPINA VERDE (LATITUDE: 19º32’08” S LONGITUDE: 49º29’11”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;CAMPINA VERDE;32484;;CVE
MG;SAO FRANCISCO DE SALES;31659;;SFR
ÁREA TARIFÁRIA 367: TUPACIGUARA (LATITUDE: 18º35’32” S LONGITUDE: 48º42’18”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARAPORA;31905;;ARPO
MG;MONTE ALEGRE DE MINAS;32521;;MAM
MG;TUPACIGUARA;32547;;TPC
ÁREA TARIFÁRIA 371: ABAETE (LATITUDE: 19º09’36” S LONGITUDE: 45º26’45”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ABAETE;31001;;AET
MG;BIQUINHAS;31089;;BIQ
MG;CEDRO DO ABAETE;31176;;CRK
MG;PAINEIRAS;31525;;PER
MG;POMPEU;31586;;PPU
MG;QUARTEL GERAL;31604;;QGL
ÁREA TARIFÁRIA 372: DIVINOPOLIS (LATITUDE: 20º08’20” S LONGITUDE: 44º53’02”);;;;
UF;MUNICÍPIO;CNL;;SIGLA
MG;ARAUJOS;32481;;AJS
MG;CARMO DO CAJURU;31162;;CCU
MG;CONCEICAO DO PARA;31204;;CWP
MG;DIVINOPOLIS;31248;;DVL
MG;IGARATINGA;31352;;IGN
MG;ITAUNA;31387;;IAN
MG;LAGOA DA PRATA;31426;;LPT
MG;LEANDRO FERREIRA;31437;;LDF
MG;MARAVILHAS;32518;;MVS
MG;NOVA SERRANA;32525;;NVS
MG;ONCA DE PITANGUI;31518;;ONT
MG;PAPAGAIOS;32526;;PPG
MG;PARA DE MINAS;32527;;PRS
MG;PEQUI;32531;;PEQ
MG;PERDIGAO;32532;;PDX
MG;PITANGUI;32536;;PTI
MG;SANTO ANTONIO DO MONTE;31790;;SDT
MG;SAO GONCALO DO PARA;31665;;SGN
